item_id,item_name,category,item_mean_yoy,category_median_yoy,category_std_yoy,z_score
Terbinafine Antifungal Crm-.5 oz|,Terbinafine Antifungal Crm-.5 oz,"OTC MEDICATIONS, VITAMINS, ETC",155.5952380952381,6.272522522522522,27.16729080487881,5.496415400607396
Afta After Shave|3 oz,Afta After Shave,HYGIENE,69.15293063303015,9.166306539902045,14.874509736731124,4.032847142853865
ClearTech Lift Off|,ClearTech Lift Off,ELECTRICAL,42.55952380952382,3.163126421067431,13.519006109535878,2.9141489447709783
Earbud-Stereo|,Earbud-Stereo,ELECTRICAL,37.5,3.163126421067431,13.519006109535878,2.5398962986422817
Olympia/Clear Tech Ribbon|,Olympia/Clear Tech Ribbon,ELECTRICAL,32.702374492933366,3.163126421067431,13.519006109535878,2.1850162528612134
Eyeliner/Brow Pencil-.05 oz|,Eyeliner/Brow Pencil-.05 oz,FEMALE ONLY,108.33333333333333,6.002415458937197,47.56620028686458,2.1513368160007276
Foundation-Asst Shades|1 oz,Foundation-Asst Shades,FEMALE ONLY,163.41305607804864,6.002415458937197,47.56620028686458,3.309296089866157
Eraser-Pencil/Ink|,Eraser-Pencil/Ink,CORRESPONDENCE,35.11904761904762,9.903305712216524,11.649457140559397,2.1645422273831603
